ID,FID,Status,Score,Match_type,Side,Match_addr,ARC_Street,ARC_Zone,address,latitude,longitude,name,desc_,source,precision
1431,1430,M,86,A,R,"150 WILLIAM ST, 1",150 William Street,1,150 William Street,40.709713,-74.006218,150 William Street,"150 William St, New York, NY 10038",Bing Maps,address
1432,1431,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1433,1432,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1434,1433,M,63,A,R,"5 6 HORACE HARDING EXPRE, 4",96-05 Horace Harding Expway,4,96-05 Horace Harding Expway,40.734752,-73.863127,96-05 Horace Harding Expway,"96-05 Horace Harding Expy N, Corona, NY 11368",Bing Maps,address
1435,1434,M,63,A,R,"5 6 HORACE HARDING EXPRE, 4",96-05 Horace Harding Expway,4,96-05 Horace Harding Expway,40.734752,-73.863127,96-05 Horace Harding Expway,"96-05 Horace Harding Expy N, Corona, NY 11368",Bing Maps,address
1436,1435,T,75,A,L,"60 21 ASTORIA BLVD, 4",75-20 Astoria Blvd,4,75-20 Astoria Blvd,40.76572,-73.892654,75-20 Astoria Blvd,"75-20 Astoria Blvd, East Elmhurst, NY 11370",Bing Maps,address
1437,1436,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1438,1437,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1439,1438,T,75,A,L,"60 21 ASTORIA BLVD, 4",75-20 Astoria Blvd,4,75-20 Astoria Blvd,40.76572,-73.892654,75-20 Astoria Blvd,"75-20 Astoria Blvd, East Elmhurst, NY 11370",Bing Maps,address
1440,1439,T,75,A,L,"60 21 ASTORIA BLVD, 4",75-20 Astoria Blvd,4,75-20 Astoria Blvd,40.76572,-73.892654,75-20 Astoria Blvd,"75-20 Astoria Blvd, East Elmhurst, NY 11370",Bing Maps,address
1441,1440,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1442,1441,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1443,1442,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1444,1443,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1445,1444,M,86,A,L,"329 GREENPOINT AVE, 3",329 Greenpoint Ave.,3,329 Greenpoint Ave.,40.731529,-73.946252,329 Greenpoint Ave.,"329 Greenpoint Ave, Brooklyn, NY 11222",Bing Maps,address
1446,1445,T,86,A,L,"33 BEAVER ST, 1",33 Beaver St,1,33 Beaver St,40.70502,-74.011728,33 Beaver St,"33 Beaver St, New York, NY 10004",Bing Maps,address
1447,1446,T,86,A,L,"33 BEAVER ST, 1",33 Beaver St,1,33 Beaver St,40.70502,-74.011728,33 Beaver St,"33 Beaver St, New York, NY 10004",Bing Maps,address
1448,1447,T,86,A,R,"520 1ST AVE, 1",520 1St Ave.,1,520 1St Ave.,40.742192,-73.974612,520 1St Ave.,"520 1st Ave, New York, NY 10016",Bing Maps,address
1449,1448,T,86,A,R,"520 1ST AVE, 1",520 1St Ave.,1,520 1St Ave.,40.742192,-73.974612,520 1St Ave.,"520 1st Ave, New York, NY 10016",Bing Maps,address
1450,1449,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1451,1450,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1452,1451,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1453,1452,U,0,A, , ,75 Park Place New York Ny, ,75 Park Place New York Ny,40.71395,-74.010683,75 Park Place New York Ny,"75 Park Pl, New York, NY 10007",Bing Maps,address
1454,1453,M,75,A,R,"67 44 METROPOLITAN AVE, 4",66-26 Metropolitan Ave.,4,66-26 Metropolitan Ave.,40.712321,-73.891621,66-26 Metropolitan Ave.,"66-26 Metropolitan Ave, Middle Village, NY 11379",Bing Maps,address
1455,1454,M,75,A,R,"67 44 METROPOLITAN AVE, 4",66-26 Metropolitan Ave.,4,66-26 Metropolitan Ave.,40.712321,-73.891621,66-26 Metropolitan Ave.,"66-26 Metropolitan Ave, Middle Village, NY 11379",Bing Maps,address
1456,1455,M,86,A,L,"71 SMITH AVE, 5",71 Smith Avenue,5,71 Smith Avenue,40.617631,-74.122143,71 Smith Avenue,"71 Smith Ave, Staten Island, NY 10314",Bing Maps,address
1457,1456,M,86,A,L,"125 WORTH ST, 1",125 Worth Street,1,125 Worth Street,40.715463,-74.002667,125 Worth Street,"125 Worth St, New York, NY 10013",Bing Maps,address
1458,1457,M,86,A,L,"125 WORTH ST, 1",125 Worth Street,1,125 Worth Street,40.715463,-74.002667,125 Worth Street,"125 Worth St, New York, NY 10013",Bing Maps,address
1459,1458,T,86,A,R,"830 5TH AVE, 1",Arsenal 830 Fifth Ave,1,Arsenal 830 Fifth Ave,41.134178,-112.02198,Arsenal 830 Fifth Ave,"Arsenal, UT",Bing Maps,city/town
1460,1459,M,86,A,L,"71 SMITH AVE, 5",71 Smith Avenue,5,71 Smith Avenue,40.617631,-74.122143,71 Smith Avenue,"71 Smith Ave, Staten Island, NY 10314",Bing Maps,address
1461,1460,M,67,A,R,"110 WILLIAM ST, 1",110 William St. N Y,1,110 William St. N Y,40.708767,-74.006729,110 William St. N Y,"110 William St, New York, NY 10038",Bing Maps,address
1462,1461,M,67,A,R,"110 WILLIAM ST, 1",110 William St. N Y,1,110 William St. N Y,40.708767,-74.006729,110 William St. N Y,"110 William St, New York, NY 10038",Bing Maps,address
1463,1462,M,67,A,R,"110 WILLIAM ST, 1",110 William St. N Y,1,110 William St. N Y,40.708767,-74.006729,110 William St. N Y,"110 William St, New York, NY 10038",Bing Maps,address
1464,1463,M,67,A,R,"110 WILLIAM ST, 1",110 William St. N Y,1,110 William St. N Y,40.708767,-74.006729,110 William St. N Y,"110 William St, New York, NY 10038",Bing Maps,address
1465,1464,T,86,A,R,"830 5TH AVE, 1",Arsenal 830 Fifth Ave,1,Arsenal 830 Fifth Ave,41.134178,-112.02198,Arsenal 830 Fifth Ave,"Arsenal, UT",Bing Maps,city/town
1466,1465,T,86,A,R,"830 5TH AVE, 1",Arsenal 830 Fifth Ave,1,Arsenal 830 Fifth Ave,41.134178,-112.02198,Arsenal 830 Fifth Ave,"Arsenal, UT",Bing Maps,city/town
1467,1466,T,67,A, ,OLMSTED DR,Flushing Meadow Pk Olmsted Ctr,R,Flushing Meadow Pk Olmsted Ctr,0,0,Flushing Meadow Pk Olmsted Ctr,-,Bing Maps, 
1468,1467,M,67,A,R,"110 WILLIAM ST, 1",110 William St. N Y,1,110 William St. N Y,40.708767,-74.006729,110 William St. N Y,"110 William St, New York, NY 10038",Bing Maps,address
1469,1468,M,67,A,R,"110 WILLIAM ST, 1",110 William St. N Y,1,110 William St. N Y,40.708767,-74.006729,110 William St. N Y,"110 William St, New York, NY 10038",Bing Maps,address
1470,1469,M,86,A,L,"450 W 33RD ST, 1",450 West 33 St,1,450 West 33 St,40.753048,-73.999435,450 West 33 St,"450 W 33rd St, New York, NY 10001",Bing Maps,address
1471,1470,T,86,A,L,"1 BAY ST, 2",1 Bay St.,2,1 Bay St.,37.806573,-122.405999,1 Bay St.,"1 Bay St, San Francisco, CA 94133",Bing Maps,address
1472,1471,T,67,A, ,OLMSTED DR,Flushing Meadow Pk Olmsted Ctr,R,Flushing Meadow Pk Olmsted Ctr,0,0,Flushing Meadow Pk Olmsted Ctr,-,Bing Maps, 
1473,1472,T,67,A, ,OLMSTED DR,Flushing Meadow Pk Olmsted Ctr,R,Flushing Meadow Pk Olmsted Ctr,0,0,Flushing Meadow Pk Olmsted Ctr,-,Bing Maps, 
1474,1473,U,0,A, , ,59-17 Junction Blvd Corona Ny, ,59-17 Junction Blvd Corona Ny,40.74408,-73.867668,59-17 Junction Blvd Corona Ny,"Junction Blvd, Corona, NY 11368",Bing Maps,street
1475,1474,U,0,A, , ,59-17 Junction Blvd Corona Ny, ,59-17 Junction Blvd Corona Ny,40.74408,-73.867668,59-17 Junction Blvd Corona Ny,"Junction Blvd, Corona, NY 11368",Bing Maps,street
1476,1475,T,86,A, ,FLUSHING MEADOW PARK,Flushing Meadow Park,K,Flushing Meadow Park,40.737114,-73.840347,Flushing Meadow Park,"Flushing Meadows-Corona Park, NY",Bing Maps,Park
1477,1476,T,86,A,L,"1 BAY ST, 2",1 Bay St.,2,1 Bay St.,37.806573,-122.405999,1 Bay St.,"1 Bay St, San Francisco, CA 94133",Bing Maps,address
1478,1477,M,86,A,L,"59 MAIDEN LN, 1",59 Maiden Lane,1,59 Maiden Lane,40.70823,-74.008139,59 Maiden Lane,"59 Maiden Ln, New York, NY 10038",Bing Maps,address
1479,1478,M,86,A,L,"450 W 33RD ST, 1",450 West 33 St,1,450 West 33 St,40.753048,-73.999435,450 West 33 St,"450 W 33rd St, New York, NY 10001",Bing Maps,address
1480,1479,M,86,A,L,"450 W 33RD ST, 1",450 West 33 St,1,450 West 33 St,40.753048,-73.999435,450 West 33 St,"450 W 33rd St, New York, NY 10001",Bing Maps,address
1481,1480,M,86,A,L,"1 E 104TH ST, 1",1 East 104th ST. NY,1,1 East 104th ST. NY,40.792952,-73.951873,1 East 104th ST. NY,"1 E 104th St, New York, NY 10029",Bing Maps,address
1482,1481,M,86,A,L,"1 E 104TH ST, 1",1 East 104th ST. NY,1,1 East 104th ST. NY,40.792952,-73.951873,1 East 104th ST. NY,"1 E 104th St, New York, NY 10029",Bing Maps,address
1483,1482,M,86,A,L,"1 E 104TH ST, 1",1 East 104th ST. NY,1,1 East 104th ST. NY,40.792952,-73.951873,1 East 104th ST. NY,"1 E 104th St, New York, NY 10029",Bing Maps,address
1484,1483,M,86,A,R,"150 WILLIAM ST, 1",150 William Street,1,150 William Street,40.709713,-74.006218,150 William Street,"150 William St, New York, NY 10038",Bing Maps,address
1485,1484,M,86,A,R,"150 WILLIAM ST, 1",150 William Street,1,150 William Street,40.709713,-74.006218,150 William Street,"150 William St, New York, NY 10038",Bing Maps,address
1486,1485,M,75,A,R,"67 44 METROPOLITAN AVE, 4",66-26 Metropolitan Ave.,4,66-26 Metropolitan Ave.,40.712321,-73.891621,66-26 Metropolitan Ave.,"66-26 Metropolitan Ave, Middle Village, NY 11379",Bing Maps,address
1487,1486,M,75,A,R,"67 44 METROPOLITAN AVE, 4",66-26 Metropolitan Ave.,4,66-26 Metropolitan Ave.,40.712321,-73.891621,66-26 Metropolitan Ave.,"66-26 Metropolitan Ave, Middle Village, NY 11379",Bing Maps,address
1488,1487,T,86,A,R,"1 CENTRE ST, 1",1 Centre St.,1,1 Centre St.,-27.10001,-48.922909,1 Centre St.,"Centro 1, Brazil",Bing Maps,Neighborhood
1489,1488,T,86,A,R,"1 CENTRE ST, 1",1 Centre St.,1,1 Centre St.,-27.10001,-48.922909,1 Centre St.,"Centro 1, Brazil",Bing Maps,Neighborhood
1490,1489,M,86,A,L,"125 WORTH ST, 1",125 Worth Street,1,125 Worth Street,40.715463,-74.002667,125 Worth Street,"125 Worth St, New York, NY 10013",Bing Maps,address
1491,1490,M,86,A,L,"125 WORTH ST, 1",125 Worth Street,1,125 Worth Street,40.715463,-74.002667,125 Worth Street,"125 Worth St, New York, NY 10013",Bing Maps,address
1492,1491,M,86,A,R,"465 COLUMBUS AVE, 1",465 Columbus Ave. Valhalla,1,465 Columbus Ave. Valhalla,41.107204,-73.781418,465 Columbus Ave. Valhalla,"465 Columbus Ave, Valhalla, NY 10595",Bing Maps,address
1493,1492,T,86,A,R,"55 WATER ST, 1",55 Water St Ny Ny,1,55 Water St Ny Ny,40.703041,-74.009407,55 Water St Ny Ny,"55 Water St, New York, NY 10004",Bing Maps,address
1494,1493,T,86,A,R,"55 WATER ST, 1",55 Water St Ny Ny,1,55 Water St Ny Ny,40.703041,-74.009407,55 Water St Ny Ny,"55 Water St, New York, NY 10004",Bing Maps,address
1495,1494,T,86,A,R,"1 CENTRE ST, 1",1 Centre St.,1,1 Centre St.,-27.10001,-48.922909,1 Centre St.,"Centro 1, Brazil",Bing Maps,Neighborhood
1496,1495,T,86,A,R,"1 CENTRE ST, 1",1 Centre St.,1,1 Centre St.,-27.10001,-48.922909,1 Centre St.,"Centro 1, Brazil",Bing Maps,Neighborhood
1497,1496,M,86,A,R,"465 COLUMBUS AVE, 1",465 Columbus Ave. Valhalla,1,465 Columbus Ave. Valhalla,41.107204,-73.781418,465 Columbus Ave. Valhalla,"465 Columbus Ave, Valhalla, NY 10595",Bing Maps,address
1498,1497,M,86,A,L,"18 51 42ND ST, 4",18-39 42Nd St,4,18-39 42Nd St,40.778376,-73.896547,18-39 42Nd St,"18-39 42nd St, Astoria, NY 11105",Bing Maps,address
1499,1498,M,86,A,L,"18 51 42ND ST, 4",18-39 42Nd St,4,18-39 42Nd St,40.778376,-73.896547,18-39 42Nd St,"18-39 42nd St, Astoria, NY 11105",Bing Maps,address
1500,1499,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1501,1500,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1502,1501,T,86,A,L,"335 ADAMS ST, 3",335 Adams Street,3,335 Adams Street,40.692873,-73.988668,335 Adams Street,"335 Adams St, Brooklyn, NY 11201",Bing Maps,address
1503,1502,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1504,1503,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1505,1504,T,86,A,L,"2 LAFAYETTE ST, 1",2 Lafayette St.,1,2 Lafayette St.,40.71402,-74.003891,2 Lafayette St.,"2 Lafayette St, New York, NY 10007",Bing Maps,address
1506,1505,T,86,A,L,"2 LAFAYETTE ST, 1",2 Lafayette St.,1,2 Lafayette St.,40.71402,-74.003891,2 Lafayette St.,"2 Lafayette St, New York, NY 10007",Bing Maps,address
1507,1506,T,86,A,L,"2 LAFAYETTE ST, 1",2 Lafayette St.,1,2 Lafayette St.,40.71402,-74.003891,2 Lafayette St.,"2 Lafayette St, New York, NY 10007",Bing Maps,address
1508,1507,T,86,A,L,"2 LAFAYETTE ST, 1",2 Lafayette St.,1,2 Lafayette St.,40.71402,-74.003891,2 Lafayette St.,"2 Lafayette St, New York, NY 10007",Bing Maps,address
1509,1508,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1510,1509,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1511,1510,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1512,1511,M,63,A,R,"5 6 HORACE HARDING EXPRE, 4",96-05 Horace Harding Expway,4,96-05 Horace Harding Expway,40.734752,-73.863127,96-05 Horace Harding Expway,"96-05 Horace Harding Expy N, Corona, NY 11368",Bing Maps,address
1513,1512,M,63,A,R,"5 6 HORACE HARDING EXPRE, 4",96-05 Horace Harding Expway,4,96-05 Horace Harding Expway,40.734752,-73.863127,96-05 Horace Harding Expway,"96-05 Horace Harding Expy N, Corona, NY 11368",Bing Maps,address
1514,1513,T,86,A,R,"1 CENTRE ST, 1",1 Centre St.,1,1 Centre St.,-27.10001,-48.922909,1 Centre St.,"Centro 1, Brazil",Bing Maps,Neighborhood
1515,1514,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1516,1515,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1517,1516,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1518,1517,T,86,A,R,"1 CENTRE ST, 1",1 Centre St.,1,1 Centre St.,-27.10001,-48.922909,1 Centre St.,"Centro 1, Brazil",Bing Maps,Neighborhood
1519,1518,M,86,A,L,"59 MAIDEN LN, 1",59 Maiden Lane,1,59 Maiden Lane,40.70823,-74.008139,59 Maiden Lane,"59 Maiden Ln, New York, NY 10038",Bing Maps,address
1520,1519,M,86,A,L,"59 MAIDEN LN, 1",59 Maiden Lane,1,59 Maiden Lane,40.70823,-74.008139,59 Maiden Lane,"59 Maiden Ln, New York, NY 10038",Bing Maps,address
1521,1520,T,86,A,L,"2 LAFAYETTE ST, 1",2 Lafayette St.,1,2 Lafayette St.,40.71402,-74.003891,2 Lafayette St.,"2 Lafayette St, New York, NY 10007",Bing Maps,address
1522,1521,M,86,A,L,"59 MAIDEN LN, 1",59 Maiden Lane,1,59 Maiden Lane,40.70823,-74.008139,59 Maiden Lane,"59 Maiden Ln, New York, NY 10038",Bing Maps,address
1523,1522,M,86,A,L,"125 WORTH ST, 1",125 Worth Street,1,125 Worth Street,40.715463,-74.002667,125 Worth Street,"125 Worth St, New York, NY 10013",Bing Maps,address
1524,1523,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1525,1524,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1526,1525,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1527,1526,M,86,A,L,"59 MAIDEN LN, 1",59 Maiden Lane,1,59 Maiden Lane,40.70823,-74.008139,59 Maiden Lane,"59 Maiden Ln, New York, NY 10038",Bing Maps,address
1528,1527,T,86,A,R,"55 WATER ST, 1",55 Water St Ny Ny,1,55 Water St Ny Ny,40.703041,-74.009407,55 Water St Ny Ny,"55 Water St, New York, NY 10004",Bing Maps,address
1529,1528,T,86,A,R,"55 WATER ST, 1",55 Water St Ny Ny,1,55 Water St Ny Ny,40.703041,-74.009407,55 Water St Ny Ny,"55 Water St, New York, NY 10004",Bing Maps,address
1530,1529,T,86,A,R,"55 WATER ST, 1",55 Water St Ny Ny,1,55 Water St Ny Ny,40.703041,-74.009407,55 Water St Ny Ny,"55 Water St, New York, NY 10004",Bing Maps,address
1531,1530,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1532,1531,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1533,1532,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1534,1533,T,86,A,R,"100 GOLD ST, 1",100 Gold Street,1,100 Gold Street,40.710159,-74.00322,100 Gold Street,"100 Gold St, New York, NY 10038",Bing Maps,address
1535,1534,T,86,A,R,"1 CENTRE ST, 1",1 Centre St.,1,1 Centre St.,-27.10001,-48.922909,1 Centre St.,"Centro 1, Brazil",Bing Maps,Neighborhood
1536,1535,T,86,A,R,"1 CENTRE ST, 1",1 Centre St.,1,1 Centre St.,-27.10001,-48.922909,1 Centre St.,"Centro 1, Brazil",Bing Maps,Neighborhood
1537,1536,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1538,1537,T,86,A,R,"66 JOHN ST, 1",66 John Street,1,66 John Street,40.708641,-74.008003,66 John Street,"66 John St, New York, NY 10038",Bing Maps,address
1539,1538,M,86,A,L,"59 MAIDEN LN, 1",59 Maiden Lane,1,59 Maiden Lane,40.70823,-74.008139,59 Maiden Lane,"59 Maiden Ln, New York, NY 10038",Bing Maps,address
1540,1539,T,86,A,R,"100 GOLD ST, 1",100 Gold Street,1,100 Gold Street,40.710159,-74.00322,100 Gold Street,"100 Gold St, New York, NY 10038",Bing Maps,address
1541,1540,T,86,A,L,"350 SAINT MARKS PL, 1",350 St. Marks Pl.,1,350 St. Marks Pl.,40.641277,-74.078247,350 St. Marks Pl.,"350 St Marks Pl, Staten Island, NY 10301",Bing Maps,address
1542,1541,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1543,1542,M,86,A,L,"59 MAIDEN LN, 1",59 Maiden Lane,1,59 Maiden Lane,40.70823,-74.008139,59 Maiden Lane,"59 Maiden Ln, New York, NY 10038",Bing Maps,address
1544,1543,M,86,A,R,"150 WILLIAM ST, 1",150 William Street,1,150 William Street,40.709713,-74.006218,150 William Street,"150 William St, New York, NY 10038",Bing Maps,address
1545,1544,M,86,A,R,"150 WILLIAM ST, 1",150 William Street,1,150 William Street,40.709713,-74.006218,150 William Street,"150 William St, New York, NY 10038",Bing Maps,address
1546,1545,M,86,A,L,"59 MAIDEN LN, 1",59 Maiden Lane,1,59 Maiden Lane,40.70823,-74.008139,59 Maiden Lane,"59 Maiden Ln, New York, NY 10038",Bing Maps,address
1547,1546,M,86,A,L,"42 51 28TH ST, 4",42-09 28th Street,4,42-09 28th Street,40.749632,-73.939083,42-09 28th Street,"42-09 28th St, Long Island City, NY 11101",Bing Maps,address
1548,1547,T,86,A,L,"42 BROADWAY, 1",42 Broadway,1,42 Broadway,40.705982,-74.012581,42 Broadway,"42 Broadway, New York, NY 10004",Bing Maps,address
1549,1548,T,86,A,L,"42 BROADWAY, 1",42 Broadway,1,42 Broadway,40.705982,-74.012581,42 Broadway,"42 Broadway, New York, NY 10004",Bing Maps,address
1550,1549,T,86,A,R,"520 1ST AVE, 1",520 1St Ave.,1,520 1St Ave.,40.742192,-73.974612,520 1St Ave.,"520 1st Ave, New York, NY 10016",Bing Maps,address
